Tree \ Buffer radius (m)	2.5	5.0	7.5	10.0	12.5	15.0	17.5	20.0	22.5	25.0	27.5	30.0	32.5	35.0	37.5	40.0	42.5	45.0	47.5	50.0
E_79_L	3.46	3.46	19.4	50.66	61.81	102.24	160.22	197.72	246.51	278.51	328.35	406.86	460.09	488.91	513.25	515.19	538.06	580.9	606.16	627.99
E_79_N	8.04	8.04	28.13	68.1	100.81	150.9	187.76	213.72	262.25	339.83	376.98	408.09	423.38	442.51	479.67	508.45	543.3	560.9	567.82	587.33
E_78_O	14.18	14.18	23.81	41.72	56.73	105.29	161.45	198.32	230.22	263.11	302.84	362.6	422.41	467.16	491.56	508.41	546.03	570.42	582.04	588.58
E_78_K	17.34	17.34	19.09	22.7	28.47	67.2	107.97	136.76	190.19	240.01	311.66	389.09	422.14	455.53	513.56	538.78	584.33	636.04	662.38	687.72
E_78_E	19.63	20.02	25.6	32.91	39.76	83.64	128.44	154.03	173.62	189.17	195.96	201.95	223.84	251.87	311.66	359.03	404.94	448.82	486.96	525.23
E_77_D	12.88	12.88	36.71	70.45	89.74	115.16	122.26	123.03	144.02	182.37	221.61	255.28	266.48	281.51	293.13	308.95	346.57	376.92	403.03	444.25
E_77_L	3.8	5.15	16.98	35.44	48.76	65.17	76.13	96.13	156.71	213.07	242.55	303.61	370.38	429.62	492.61	551.45	595.33	646.26	665.68	693.98
E_77_N	19.63	23.32	29.26	40.23	44.89	86.36	117.6	128.3	164.41	196.48	237.99	308.62	362.21	410.19	500.69	553.71	582.04	590.67	614.17	642.86
E_77_R	19.63	23.16	36.35	55.93	66.31	86.7	101.99	112.08	142.24	169.08	210.51	269.56	300.69	349.35	397.01	434.31	472.42	501.82	517.82	535.81
E_76_S	11.34	11.34	24.36	55.98	69.14	82.96	96.64	99.13	120.41	135.03	135.03	155.67	171.15	202.62	267.51	314.91	370.21	411.5	441.56	479.95
E_76_Q	19.63	28.01	42.38	59.04	61.18	88.15	123.41	135.09	138.83	145.09	151.72	185.9	229.39	278.05	323.78	363.84	428.26	487.13	508.77	542.98
E_76_I	6.37	6.37	12.29	28.69	44.98	54.92	77.85	99.41	148.62	173.67	203.61	246.81	321.3	383.8	429.77	468.63	527.35	595.35	628.48	670.21
E_76_G	19.63	38.48	46.89	61.47	66.91	84.59	107.86	123.19	160.18	193.81	230.07	286.16	298.54	320.4	357.11	389.7	435.34	494.89	525.66	593.21
E_76_E	18.09	20.72	43.0	78.21	96.61	111.69	127.07	139.69	166.96	201.35	227.42	267.65	281.21	299.86	320.91	329.26	365.23	386.77	414.34	502.84
E_76_C	19.63	22.02	35.41	56.74	63.75	80.48	117.45	148.79	176.3	185.45	195.38	232.72	249.86	272.92	293.8	298.67	302.81	315.18	336.37	389.77
E_76_A	11.94	15.43	27.82	32.77	37.93	61.45	75.96	92.28	136.49	171.21	191.13	203.5	222.22	249.75	265.27	271.05	289.73	300.55	306.85	336.03
E_75_T	7.79	7.79	18.69	41.75	57.18	72.66	89.43	97.52	101.47	106.6	115.23	141.39	148.09	154.47	168.08	179.34	219.49	283.53	327.13	378.71
E_74_S	19.63	30.67	31.24	38.19	38.47	56.96	79.29	86.88	102.31	110.57	115.97	132.02	146.23	158.05	169.22	177.12	197.41	225.55	260.52	324.17
E_74_A	12.88	12.88	18.56	26.86	39.56	72.66	94.41	103.31	132.95	149.02	164.57	190.74	211.09	227.84	263.8	274.52	285.38	311.77	328.18	371.33
E_73_B	13.85	14.45	32.08	56.65	66.18	83.26	84.92	92.62	114.57	135.76	163.64	214.33	240.65	253.83	280.41	286.47	303.2	331.89	369.61	436.42
E_73_D	19.63	36.31	44.33	62.26	65.62	78.72	89.81	99.53	136.81	173.26	209.66	241.19	264.15	280.58	292.22	307.32	330.97	387.44	445.39	534.36
E_73_H	4.9	4.9	5.93	13.59	14.19	31.61	51.72	71.15	103.09	141.83	164.89	197.07	230.72	269.88	333.01	363.82	431.19	550.31	644.94	723.75
E_73_J	9.07	9.07	9.2	13.98	13.98	19.99	20.59	21.64	42.93	79.74	114.97	148.12	176.21	231.04	328.64	409.56	509.77	615.63	680.5	740.26
E_72_S	9.07	9.07	10.24	13.05	16.17	30.4	43.42	43.73	47.48	63.25	68.1	95.66	112.56	127.13	155.4	177.23	193.92	225.95	272.94	325.18
E_72_M	6.6	6.6	6.6	6.6	6.87	14.38	15.68	15.68	23.22	35.88	52.4	77.4	113.4	173.03	270.71	376.79	474.17	585.13	646.16	728.94
E_72_E	12.25	12.77	25.0	41.97	56.6	77.58	80.25	88.52	118.02	148.51	175.65	222.8	266.07	307.1	350.97	398.74	461.36	519.84	554.46	595.93
E_71_B	9.62	9.62	9.62	9.62	21.22	71.71	111.55	121.13	130.47	132.5	146.04	167.39	197.17	253.85	317.69	382.57	441.95	487.75	518.91	551.89
E_71_T	3.97	3.97	7.13	13.05	13.05	13.05	13.05	20.24	40.3	55.66	65.21	85.14	89.02	104.12	131.61	145.74	176.48	227.02	255.67	289.88
E_70_E	3.3	3.3	9.45	23.13	36.87	72.18	88.89	110.78	160.93	218.8	266.18	322.44	371.09	400.99	428.16	442.45	493.71	563.08	598.76	629.76
E_69_B	18.47	21.04	33.88	43.1	43.1	54.41	69.17	78.73	112.4	164.43	203.68	258.62	297.33	334.99	383.37	391.71	416.08	450.1	465.76	531.26
E_69_D	19.63	25.88	36.77	46.4	47.27	67.9	112.87	141.56	183.78	221.83	267.78	325.43	369.19	384.04	417.44	441.76	463.59	497.33	510.44	587.69
E_69_H	11.04	11.04	17.13	28.3	35.95	79.91	147.95	198.62	261.32	319.18	346.25	384.19	433.56	472.26	498.12	514.27	533.41	574.09	599.15	675.1
E_69_N	2.68	2.68	4.03	7.99	7.99	13.2	31.45	62.31	106.56	139.49	188.91	261.0	322.19	379.03	435.87	471.11	533.34	580.92	599.38	653.56
E_69_P	5.3	5.3	7.74	14.83	14.83	20.25	29.61	36.58	77.87	112.45	138.44	172.58	209.63	279.26	368.73	419.79	458.01	491.66	520.86	591.42
E_68_Q	6.83	6.83	8.24	19.05	31.27	46.41	53.41	62.39	93.65	119.15	131.66	184.26	226.41	265.75	312.58	367.69	424.56	472.77	503.77	524.83
E_68_G	18.09	23.52	52.8	102.59	141.21	205.29	261.69	289.48	321.61	342.43	363.95	392.45	411.06	430.11	493.58	531.75	585.02	619.97	634.85	660.46
E_67_D	15.2	16.58	38.96	66.36	85.53	143.49	192.23	221.21	267.43	289.8	312.39	341.37	363.3	395.78	437.34	454.06	492.34	533.26	555.78	613.04
E_67_F	19.63	35.49	80.97	144.98	165.34	202.44	256.01	286.65	317.32	337.98	361.43	387.26	406.83	436.94	477.54	484.75	534.91	591.13	628.81	650.04
E_67_H	19.63	59.87	114.35	176.59	212.05	250.67	287.34	304.79	338.45	361.47	383.34	426.99	438.81	466.0	522.2	554.34	571.67	613.3	637.26	673.76
E_67_J	19.63	59.61	92.43	135.73	177.57	241.89	283.98	310.69	337.14	362.04	392.79	439.39	479.61	515.69	544.11	564.31	601.13	621.7	626.97	659.74
E_67_L	19.63	26.15	48.09	78.0	116.24	168.95	212.46	260.48	318.04	360.5	402.42	453.36	475.5	498.89	540.54	549.38	563.2	599.92	627.91	641.7
E_67_P	14.86	14.86	22.62	33.73	42.88	71.55	107.32	140.11	171.55	203.79	243.74	285.64	308.35	357.05	415.98	453.77	474.64	498.08	520.57	554.7
E_67_T	13.85	13.85	13.85	13.85	15.51	29.51	50.6	59.02	68.01	78.18	91.54	117.2	135.45	163.49	195.28	228.62	261.23	300.66	339.15	394.61
E_66_Q	4.33	4.73	22.64	42.77	50.99	79.72	107.55	114.18	149.88	185.37	202.33	236.89	272.14	304.2	344.93	380.89	423.87	466.14	498.13	521.86
E_66_O	11.34	13.37	29.21	43.42	68.85	115.59	154.28	193.32	254.43	292.19	324.3	370.63	404.78	434.46	468.08	489.54	522.57	543.23	557.9	583.17
E_66_M	14.52	15.81	40.52	67.86	89.91	146.61	206.23	238.34	305.69	360.27	388.35	433.23	475.77	493.8	513.31	519.02	543.01	574.31	587.39	612.61
E_66_I	19.63	33.32	90.9	154.64	194.08	253.77	301.95	315.81	356.82	383.95	398.61	454.08	490.76	518.8	557.54	564.28	568.15	600.21	625.93	641.05
E_66_G	15.58	27.34	78.36	147.36	192.4	245.77	263.63	288.93	333.58	367.4	392.86	437.61	459.62	488.67	516.58	524.06	560.33	592.35	601.47	632.89
E_66_E	19.63	27.0	47.23	89.53	113.44	153.07	191.6	223.54	281.31	321.71	352.93	401.47	424.21	436.14	455.31	473.11	509.49	545.19	557.45	597.38
E_65_H	9.34	10.54	37.87	71.15	111.04	188.29	265.48	313.38	364.6	379.1	413.33	444.36	469.3	495.64	536.42	557.34	582.99	589.76	593.47	612.49
E_65_J	18.09	18.85	40.15	73.25	103.16	190.51	250.24	290.92	371.85	410.26	428.61	474.02	498.64	508.0	541.28	561.11	582.74	603.61	603.61	605.09
E_65_L	19.63	23.44	35.86	62.27	90.54	163.08	228.87	274.99	324.28	368.51	415.76	465.29	483.03	517.84	540.0	544.91	560.14	579.31	591.34	607.26
E_65_P	0.78	2.7	25.83	56.01	66.85	97.86	128.82	145.25	174.62	203.04	234.74	286.9	322.17	351.81	394.49	417.73	443.83	489.69	515.51	542.32
E_65_R	18.09	18.09	21.62	29.59	38.83	66.06	86.26	97.25	135.11	158.56	179.76	197.54	218.64	260.57	302.87	335.46	372.92	408.07	432.72	477.9
E_64_Q	6.37	6.37	19.88	43.63	46.3	62.07	86.02	101.64	130.84	152.62	169.18	215.72	244.64	276.35	324.25	352.27	382.08	415.59	439.97	491.78
E_64_O	19.63	20.83	25.75	48.07	64.06	101.05	131.43	145.32	179.96	208.61	234.69	304.96	337.99	373.41	406.77	430.94	469.41	523.83	547.78	558.8
E_64_M	11.64	11.69	25.94	57.46	77.17	110.0	148.97	161.51	224.4	280.64	324.36	369.13	392.34	437.68	506.89	529.65	547.67	557.21	558.74	563.62
E_63_F	11.04	11.04	14.99	24.94	25.56	32.23	50.73	71.21	121.95	160.48	212.51	296.11	347.71	396.02	440.94	462.02	495.25	540.63	558.06	582.13
E_63_J	17.72	17.72	20.31	31.57	36.68	73.69	116.27	129.98	171.33	233.65	299.95	387.27	434.21	469.3	509.86	517.48	520.34	532.62	547.45	584.49
E_63_N	15.9	15.9	24.16	43.9	52.7	74.86	100.65	120.81	174.84	191.36	211.9	264.01	301.8	354.91	411.19	454.56	495.57	531.17	539.94	558.06
E_62_Q	1.13	1.13	4.04	4.76	7.47	28.82	44.1	58.29	82.37	93.29	103.42	143.88	177.82	203.35	219.54	242.68	297.02	342.2	384.45	436.77
E_62_O	3.63	3.63	8.57	19.25	21.78	40.75	74.12	76.89	95.31	127.32	149.96	183.0	199.36	224.31	277.95	325.89	382.95	426.29	450.6	494.72
E_62_K	6.6	6.6	12.47	32.07	38.63	55.95	74.32	77.96	126.04	176.78	191.02	215.79	254.33	316.79	392.02	453.62	482.6	515.81	536.85	561.73
E_62_I	7.3	7.3	14.89	34.42	35.12	44.41	64.8	84.87	138.53	162.16	185.32	222.65	280.49	358.1	431.64	465.26	508.57	533.33	538.08	555.37
E_62_E	14.52	14.52	17.26	25.5	25.56	25.91	40.3	43.73	56.61	75.47	97.75	132.75	161.2	235.84	334.71	376.13	422.24	470.36	489.22	540.24
E_61_J	3.46	3.46	5.73	16.19	19.94	43.78	59.44	64.44	93.36	115.24	122.44	160.52	188.92	199.14	240.63	294.47	392.09	481.81	532.01	594.7
E_60_M	8.29	8.29	8.29	8.29	8.88	15.41	21.99	29.63	55.49	75.28	93.55	111.6	124.5	149.35	202.59	227.46	273.94	316.99	379.46	476.57
E_60_G	9.89	9.89	10.63	16.05	16.05	20.26	36.33	41.47	57.5	86.71	98.91	105.27	105.31	117.99	168.6	205.25	283.82	365.79	427.64	541.79
E_59_H	6.15	6.15	7.96	15.89	16.05	16.19	19.51	21.76	44.2	62.45	72.79	100.29	129.22	159.88	206.67	235.47	285.08	373.59	430.63	498.76
E_58_S	4.71	4.71	4.71	4.71	4.71	4.71	4.71	6.47	14.73	15.17	16.96	25.42	32.8	45.08	63.21	80.24	111.93	141.7	167.39	214.28
E_57_D	13.2	13.2	14.39	20.27	21.36	31.66	42.14	47.97	82.19	112.14	125.1	159.88	181.83	218.91	257.75	281.23	327.21	365.13	389.46	432.77
E_57_B	7.06	7.06	10.23	19.69	20.27	29.68	40.18	45.25	62.86	80.05	93.25	129.54	149.17	173.2	203.2	222.11	263.64	313.5	345.68	375.31
E_54_B	5.72	5.72	20.82	42.72	46.45	68.61	93.47	112.36	141.73	147.37	164.16	205.13	221.53	249.47	283.65	311.39	363.76	417.33	468.33	551.96
E_54_D	14.18	14.18	26.22	55.06	62.8	95.05	130.57	140.21	169.0	186.16	197.07	242.58	280.0	299.18	339.53	370.54	423.38	488.07	525.75	571.74
E_54_F	4.71	4.82	24.14	45.67	59.07	107.19	151.48	165.08	202.97	237.42	256.46	280.17	301.04	351.53	412.78	437.94	477.74	516.21	545.03	611.36
E_54_H	3.3	3.3	14.73	35.62	40.35	74.89	119.96	153.15	215.21	246.19	265.22	300.3	323.23	359.37	413.41	436.11	499.45	569.99	600.93	634.09
E_54_L	13.52	13.52	19.0	30.78	33.97	61.08	89.44	99.25	127.44	147.16	178.3	223.77	261.83	313.32	385.2	444.43	500.07	539.14	576.59	627.34
E_54_N	5.93	5.93	12.43	24.08	30.56	51.88	57.75	68.24	103.73	124.11	151.44	201.65	216.7	251.91	314.53	347.88	411.71	484.73	534.31	595.97
E_54_T	10.46	10.46	10.46	10.46	10.46	18.66	28.87	29.16	34.1	39.92	49.95	62.69	81.25	102.51	122.02	134.99	174.72	228.52	260.6	307.36
E_53_M	4.71	4.71	25.75	56.1	59.67	74.78	90.38	109.4	158.47	191.96	208.4	264.02	307.87	341.22	406.53	473.33	532.65	580.9	636.75	702.39
E_53_K	6.6	6.6	24.98	64.55	73.57	117.73	146.9	156.96	191.69	206.43	231.7	311.85	374.62	429.09	494.81	532.54	578.66	630.93	656.47	704.52
E_53_I	16.25	16.25	34.35	68.84	78.08	132.16	167.91	176.83	221.6	260.43	309.81	369.35	388.29	429.53	515.9	563.64	581.31	608.71	649.2	697.17
E_53_G	12.25	12.25	32.13	74.51	87.12	136.4	181.62	197.97	246.53	270.25	292.84	371.61	413.39	442.88	484.13	512.94	561.58	602.87	635.86	677.57
E_53_E	11.64	11.64	37.08	89.6	102.97	136.2	165.91	182.77	226.05	256.01	282.15	327.11	361.2	402.87	476.48	513.46	536.46	576.86	617.87	648.49
E_53_C	19.63	25.07	37.71	73.29	83.59	110.18	123.26	127.19	175.96	219.21	238.79	273.79	297.36	329.72	392.89	444.0	513.96	573.06	598.71	615.98
E_52_B	5.3	6.2	24.31	55.88	58.71	91.19	127.76	135.63	164.91	187.49	210.14	280.63	338.32	391.4	460.76	497.64	542.18	574.43	582.87	633.35
E_52_D	15.2	15.46	39.61	82.49	88.24	120.11	171.45	197.72	241.46	273.74	308.17	375.49	423.46	484.65	539.58	564.27	594.65	611.26	635.35	689.8
E_52_F	18.47	18.47	33.52	74.07	97.02	160.02	207.57	231.22	280.87	320.09	360.74	440.9	486.14	516.38	548.09	581.74	616.16	657.3	672.99	730.56
E_52_H	16.98	17.95	48.9	103.5	113.57	136.15	169.84	210.34	299.34	358.78	387.7	443.59	495.66	531.36	554.65	589.68	643.75	678.41	726.92	796.26
E_52_J	15.55	15.88	42.19	88.78	94.05	126.08	173.68	201.63	262.59	295.75	336.05	420.93	472.37	521.52	569.24	580.44	639.38	701.89	741.28	798.24
E_52_L	9.62	9.62	23.98	54.61	64.17	113.9	147.06	155.32	202.84	255.71	297.11	352.07	392.24	443.68	509.63	552.85	615.58	693.64	721.74	772.55
E_52_N	17.34	17.34	21.34	32.72	34.49	59.56	111.41	133.27	173.73	217.86	244.7	300.96	333.6	377.7	435.57	482.25	545.25	622.08	677.13	726.04
E_52_R	18.47	18.47	18.47	18.47	18.47	25.79	51.96	62.21	85.56	108.75	130.17	177.44	204.54	234.0	283.88	323.53	365.89	416.6	449.07	494.17
E_51_M	1.03	1.03	10.88	40.88	49.28	90.07	137.4	169.01	247.38	284.32	315.37	386.81	422.69	488.59	570.63	602.12	648.2	707.18	752.49	800.9
E_51_K	1.65	1.65	21.0	60.83	75.32	125.22	169.51	204.62	289.69	340.28	373.87	438.12	469.56	529.6	609.06	650.25	726.43	786.99	806.47	861.19
E_51_I	19.63	25.08	44.12	66.8	79.7	153.96	219.38	241.32	305.91	370.71	421.73	501.31	520.69	551.48	613.26	661.38	721.34	776.0	818.47	889.37
E_51_G	7.54	7.74	31.39	74.36	92.13	153.45	222.26	253.76	354.07	419.58	442.04	488.84	518.73	558.88	613.79	648.79	693.18	750.41	792.75	848.66
E_51_C	11.94	11.94	21.34	48.48	69.45	107.98	138.09	151.62	225.62	288.37	351.0	431.39	467.74	499.16	549.89	559.97	601.55	644.63	669.77	711.21
E_50_B	19.63	23.32	24.91	36.93	40.59	64.26	97.79	142.77	233.9	292.86	330.56	405.62	453.34	491.76	536.08	552.65	593.86	652.23	689.25	747.17
E_50_F	12.25	12.25	26.8	50.27	73.24	159.4	254.52	278.1	346.89	416.58	458.93	512.98	554.16	581.46	641.47	695.38	755.85	813.56	839.17	884.23
E_50_L	14.18	14.18	21.1	30.73	50.75	116.38	169.24	203.48	274.04	313.29	368.96	477.39	511.51	561.9	629.37	678.73	754.53	811.45	849.06	925.42
E_50_P	14.86	14.86	25.38	45.05	46.12	70.09	115.68	143.72	187.24	207.68	252.34	327.54	373.68	433.34	489.12	509.82	564.0	623.89	666.98	736.18
E_49_S	7.06	7.06	16.73	42.39	58.2	95.03	114.71	127.91	161.75	172.35	186.51	232.05	257.1	291.83	330.69	363.2	434.49	498.42	558.64	625.36
E_49_Q	10.17	10.17	29.98	75.28	83.93	103.7	117.07	129.0	179.47	236.98	261.78	276.94	295.2	347.07	429.5	486.77	570.52	647.59	682.04	724.85
E_49_O	19.63	20.83	29.82	55.16	60.59	95.47	124.86	147.18	209.62	268.48	311.66	380.19	418.76	463.19	537.07	598.14	673.64	738.5	777.89	838.23
E_49_K	13.85	14.35	34.21	67.7	72.08	111.61	165.02	197.56	287.27	360.17	391.26	454.94	514.94	603.7	720.2	763.39	836.2	933.57	994.77	1077.03
E_49_I	19.63	26.67	47.15	86.68	117.14	173.74	213.43	228.53	277.01	322.16	391.26	527.08	589.39	640.12	734.87	806.95	879.89	941.27	985.24	1061.9
E_49_G	19.63	32.67	61.53	121.02	138.29	165.73	197.85	232.51	328.56	394.84	426.29	510.98	589.13	661.91	745.44	787.68	828.11	871.6	929.03	1026.59
E_49_E	6.15	6.23	32.59	81.29	109.78	161.7	228.58	273.35	330.78	382.44	418.7	502.78	557.26	607.67	662.7	695.57	765.92	834.87	860.64	925.3
E_49_C	4.33	4.33	22.47	56.2	77.74	142.13	202.57	230.77	277.66	321.24	369.01	434.09	469.64	517.97	603.42	648.36	700.48	737.57	780.96	872.25
E_48_B	12.25	14.43	44.9	87.32	107.19	146.6	172.19	203.78	262.85	296.05	311.12	351.42	392.0	468.48	569.8	642.46	712.12	775.54	824.76	898.24
E_48_D	12.25	13.53	45.35	96.11	120.5	175.68	242.22	261.52	298.68	332.62	371.09	453.8	510.7	583.76	662.64	698.34	774.18	859.98	900.35	991.51
E_48_F	19.63	34.23	55.99	100.94	128.1	174.85	211.88	234.36	311.85	386.82	447.85	525.49	564.29	628.88	719.14	766.22	841.64	936.09	1015.58	1135.72
E_48_H	19.63	27.19	52.28	100.41	122.51	144.82	191.37	223.03	287.67	337.15	411.59	533.14	595.67	661.18	739.44	824.17	929.69	1026.75	1103.87	1220.26
