Tree \ Buffer radius (m)	2.5	5.0	7.5	10.0	12.5	15.0	17.5	20.0	22.5	25.0	27.5	30.0	32.5	35.0	37.5	40.0	42.5	45.0	47.5	50.0
E_72_E	7.38	65.76	151.71	272.18	434.27	629.26	881.85	1168.1	1472.4	1814.98	2200.17	2604.63	3052.22	3541.34	4066.88	4627.8	5213.13	5841.87	6533.75	7258.04
E_71_B	10.01	68.91	167.09	304.53	469.64	635.14	850.55	1135.5	1459.95	1830.99	2229.78	2660.03	3121.12	3594.6	4100.16	4643.97	5232.54	5873.97	6569.3	7302.09
E_71_T	15.65	74.56	169.57	301.1	477.81	693.8	949.05	1236.39	1550.13	1907.83	2310.6	2742.28	3229.28	3744.32	4286.24	4880.8	5498.01	6134.7	6832.54	7564.09
E_70_E	16.33	75.23	167.26	291.02	454.0	634.67	873.22	1145.85	1429.49	1744.69	2109.64	2504.99	2947.21	3447.46	3989.69	4584.09	5180.79	5798.64	6489.45	7224.21
E_69_B	1.16	57.49	142.82	271.05	447.76	652.44	892.93	1177.9	1478.02	1799.05	2172.14	2568.8	3020.97	3513.45	4034.48	4634.83	5258.42	5911.62	6622.45	7322.71
E_69_D	0.0	52.65	139.93	267.75	443.59	638.95	849.23	1115.07	1406.64	1741.66	2108.04	2501.99	2949.11	3464.4	4000.42	4584.78	5210.9	5864.39	6577.77	7266.28
E_69_H	8.59	67.49	159.58	285.85	454.91	626.94	814.15	1058.01	1329.1	1644.31	2029.57	2443.23	2884.73	3376.18	3919.73	4512.27	5141.08	5787.62	6489.06	7178.87
E_69_N	16.94	75.85	172.68	306.16	482.87	693.65	930.65	1194.32	1483.86	1824.0	2186.91	2566.42	2996.11	3469.41	3981.99	4555.43	5141.15	5780.8	6488.83	7200.41
E_69_P	14.32	73.23	168.97	299.32	476.04	686.59	932.49	1220.05	1512.55	1851.03	2237.38	2654.85	3108.67	3569.18	4049.12	4606.75	5216.48	5870.05	6567.35	7262.55
E_68_Q	12.8	71.7	168.47	295.1	459.6	660.44	908.69	1194.24	1496.77	1844.34	2244.16	2643.17	3091.89	3582.69	4105.28	4658.85	5249.93	5888.95	6584.44	7329.14
E_68_G	1.53	55.01	123.91	211.56	349.65	501.56	700.41	967.15	1268.81	1621.06	2011.87	2434.98	2907.23	3418.33	3924.27	4494.79	5089.47	5741.75	6453.36	7193.51
E_67_D	4.42	61.95	137.74	247.79	405.33	563.36	769.87	1035.42	1322.99	1673.68	2063.43	2486.06	2954.99	3452.67	3980.52	4572.48	5182.15	5828.45	6532.43	7240.93
E_67_F	0.0	43.04	95.73	169.17	325.52	504.4	706.1	969.97	1273.1	1625.5	2014.39	2440.16	2911.47	3411.5	3940.31	4541.78	5139.59	5770.58	6459.4	7203.93
E_67_H	0.0	18.66	62.35	137.56	278.81	456.18	674.76	951.84	1251.98	1602.02	1992.48	2400.43	2879.48	3382.44	3895.66	4472.2	5102.82	5748.42	6450.95	7180.21
